participant_ID,program_ID,beep_ID,locale,doing_as_supposed,thinking_of_related,working_alone,challenge,good_at,interest,important,future_goals,use_outside,enjoy,concentrating,learning,in_control,hard_working,happy,excited,frustrated,bored,stressed,additional_comments,whom_working_with,response_date,time_after_signal_seconds,sixth_math_sociedad,seventh_math_sociedad,eighth_math_sociedad,dance_sociedad,robotics_sociedad,signal_number,relevance,missing_whom2,positive_affect,negative_affect,overall_engagement,cognitive_engagement,affective_engagement,behavioral_engagement,situational_interest,sociedad_class,beep_ID_new
2038,2,2-2015-07-30-3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,2015-07-30,11:33:00,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,NA,2NA32015-07-30-
2038,2,2-2015-07-30-4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,2015-07-30,11:56:00,0,0,0,0,0,4,0,3,3,3,3,3,3,3,3,NA,2NA42015-07-30-
2039,2,2-2015-07-14-1,1,1,1,1,2,2,2,2,2,2,1,3,2,2,3,1,1,3,4,3,NA,NA,2015-07-14,09:13:00,0,0,0,0,0,1,0,2,1,3,2.1666666666666665,2,1.5,3,2,NA,2NA12015-07-14-
2039,2,2-2015-07-14-2,1,1,1,1,1,3,2,1,2,1,1,2,2,2,2,1,1,3,4,2,NA,NA,2015-07-14,09:53:00,0,0,0,0,0,2,0,1.3333333333333333,1,2.5,1.6666666666666667,1.5,1.5,2,1.6666666666666667,NA,2NA22015-07-14-
2039,2,2-2015-07-14-3,1,1,1,1,1,1,3,2,2,2,2,2,3,2,3,2,2,2,2,1,NA,NA,2015-07-14,11:22:00,0,0,0,0,0,3,0,2,2,1.5,2.3333333333333335,2,2.5,2.5,2.3333333333333335,NA,2NA32015-07-14-
2039,2,2-2015-07-14-4,1,1,1,2,1,3,3,2,1,1,2,3,2,2,3,2,2,1,3,1,NA,2,2015-07-14,12:03:00,0,0,0,0,0,4,0,1.3333333333333333,2,1,2.3333333333333335,1.5,2.5,3,2,NA,2NA42015-07-14-
2039,2,2-2015-07-16-1,1,1,2,1,1,4,4,1,1,2,4,3,2,3,3,2,2,1,1,1,NA,NA,2015-07-16,08:56:00,0,0,0,0,0,1,0,1.3333333333333333,2,1,2.6666666666666665,1,4,3,2,NA,2NA12015-07-16-
2039,2,2-2015-07-16-3,1,2,2,2,1,3,4,3,3,3,4,4,3,3,3,2,1,2,4,1,NA,NA,2015-07-16,11:13:00,0,0,0,0,0,3,99,3,1.5,1.5,3.5,3,4,3.5,3.3333333333333335,NA,2NA32015-07-16-
2039,2,2-2015-07-16-4,1,1,1,1,4,1,1,2,2,2,1,3,2,2,2,1,1,4,4,3,NA,NA,2015-07-16,12:10:00,0,0,0,0,0,4,0,2,1,3.5,1.8333333333333333,2,1,2.5,1.6666666666666667,NA,2NA42015-07-16-
2039,2,2-2015-07-21-1,1,1,1,1,4,1,1,2,2,2,1,3,2,2,2,1,1,4,4,3,NA,NA,2015-07-21,09:03:00,0,0,0,0,0,1,0,2,1,3.5,1.8333333333333333,2,1,2.5,1.6666666666666667,NA,2NA12015-07-21-
2039,2,2-2015-07-21-2,1,1,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,4,4,4,NA,NA,2015-07-21,09:24:00,0,0,0,0,0,2,0,1,1,4,1.3333333333333333,1,1,2,1,NA,2NA22015-07-21-
2039,2,2-2015-07-21-3,1,1,1,1,1,3,3,2,3,3,3,4,4,4,4,2,1,3,4,1,NA,NA,2015-07-21,11:17:00,0,0,0,0,0,3,0,2.6666666666666665,1.5,2,3.1666666666666665,2.5,3,4,2.6666666666666665,NA,2NA32015-07-21-
2039,2,2-2015-07-21-4,1,1,1,1,4,2,4,2,2,2,3,2,3,2,1,1,1,4,1,2,NA,NA,2015-07-21,11:49:00,0,0,0,0,0,4,0,2,1,3,2.3333333333333335,2,3.5,1.5,2.6666666666666665,NA,2NA42015-07-21-
2039,2,2-2015-07-23-1,1,1,1,1,4,1,1,1,1,2,1,3,1,1,3,1,1,1,4,1,NA,NA,2015-07-23,09:04:00,0,0,0,0,0,1,0,1.3333333333333333,1,1,1.6666666666666667,1,1,3,1,NA,2NA12015-07-23-
2039,2,2-2015-07-23-2,1,1,1,1,1,2,1,1,1,4,2,3,2,3,2,1,3,3,2,1,NA,NA,2015-07-23,09:49:00,0,0,0,0,0,2,0,2,2,2,1.6666666666666667,1,1.5,2.5,1,NA,2NA22015-07-23-
2039,2,2-2015-07-23-3,1,1,1,1,3,1,2,1,2,1,3,1,4,3,3,4,2,2,2,4,NA,NA,2015-07-23,11:18:00,0,0,0,0,0,3,0,1.3333333333333333,3,3,2,1.5,2.5,2,1.6666666666666667,NA,2NA32015-07-23-
2039,2,2-2015-07-23-4,1,1,1,1,3,2,2,3,1,3,2,2,3,2,2,3,2,1,3,1,NA,NA,2015-07-23,12:18:00,0,0,0,0,0,4,0,2.3333333333333335,2.5,1,2,2,2,2,2,NA,2NA42015-07-23-
2039,2,2-2015-07-28-1,1,1,1,1,2,3,3,4,2,2,2,2,1,4,3,2,3,3,2,1,NA,NA,2015-07-28,09:04:00,0,0,0,0,0,1,0,2.6666666666666665,2.5,2,2.6666666666666665,3,2.5,2.5,3,NA,2NA12015-07-28-
2039,2,2-2015-07-28-2,1,1,1,1,4,2,2,2,1,1,3,2,1,1,1,4,2,2,1,2,NA,NA,2015-07-28,09:48:00,0,0,0,0,0,2,0,1.3333333333333333,3,2,1.8333333333333333,1.5,2.5,1.5,1.6666666666666667,NA,2NA22015-07-28-
2039,2,2-2015-07-28-3,1,1,1,1,2,2,2,4,2,3,4,1,2,4,3,4,2,2,3,2,NA,NA,2015-07-28,11:24:00,0,0,0,0,0,3,0,3,3,2,2.6666666666666665,3,3,2,2.6666666666666665,NA,2NA32015-07-28-
2039,2,2-2015-07-28-4,1,1,1,1,3,4,1,3,2,2,4,1,3,3,2,4,2,2,3,3,NA,NA,2015-07-28,12:06:00,0,0,0,0,0,4,0,2.3333333333333335,3,2.5,2.1666666666666665,2.5,2.5,1.5,2,NA,2NA42015-07-28-
2039,2,2-2015-07-30-1,1,1,1,1,1,1,3,2,3,2,1,3,4,2,3,4,1,2,1,1,NA,NA,2015-07-30,09:16:00,0,0,0,0,0,1,0,2.3333333333333335,2.5,1.5,2.5,2.5,2,3,2.6666666666666665,NA,2NA12015-07-30-
2039,2,2-2015-07-30-2,1,1,1,1,3,1,1,4,3,2,2,3,4,2,1,4,2,2,2,2,NA,NA,2015-07-30,09:48:00,0,0,0,0,0,2,0,3,3,2,2.3333333333333335,3.5,1.5,2,2.6666666666666665,NA,2NA22015-07-30-
2039,2,2-2015-07-30-3,1,1,1,1,3,1,3,1,2,1,3,3,1,2,2,1,1,2,1,1,NA,NA,2015-07-30,11:32:00,0,0,0,0,0,3,0,1.3333333333333333,1,1.5,2.3333333333333335,1.5,3,2.5,2,NA,2NA32015-07-30-
2039,2,2-2015-07-30-4,1,1,1,1,1,4,2,3,2,3,2,3,2,3,2,1,1,2,1,1,NA,NA,2015-07-30,11:56:00,0,0,0,0,0,4,0,2.6666666666666665,1,1.5,2.3333333333333335,2.5,2,2.5,2.3333333333333335,NA,2NA42015-07-30-
2040,2,2-2015-07-16-1,1,1,2,1,1,3,1,1,1,1,2,2,1,4,1,2,2,1,4,1,NA,NA,2015-07-16,08:56:00,0,0,0,0,0,1,0,1,2,1,1.3333333333333333,1,1.5,1.5,1,NA,2NA12015-07-16-
2040,2,2-2015-07-16-2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,NA,32,2015-07-16,09:33:00,0,0,0,0,0,2,0,3,2,1,3,3,3,3,3,NA,2NA22015-07-16-
2040,2,2-2015-07-16-3,1,1,1,1,1,4,3,1,1,1,1,4,1,3,1,1,1,1,1,1,NA,NA,2015-07-16,11:12:00,0,0,0,0,0,3,0,1,1,1,1.8333333333333333,1,2,2.5,1.6666666666666667,NA,2NA32015-07-16-
2040,2,2-2015-07-16-4,1,1,1,2,2,4,4,2,2,2,4,4,1,4,2,1,1,1,1,1,NA,3,2015-07-16,12:09:00,0,0,0,0,0,4,0,2,1,1,3,2,4,3,2.6666666666666665,NA,2NA42015-07-16-
2040,2,2-2015-07-21-1,1,1,2,1,1,3,1,1,1,1,1,2,1,3,1,1,1,1,4,1,NA,NA,2015-07-21,09:03:00,0,0,0,0,0,1,0,1,1,1,1.1666666666666667,1,1,1.5,1,NA,2NA12015-07-21-
2040,2,2-2015-07-21-2,1,1,2,2,2,3,1,1,1,1,1,1,1,3,1,1,1,1,4,1,NA,23,2015-07-21,09:24:00,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,NA,2NA22015-07-21-
2040,2,2-2015-07-21-3,1,1,2,1,1,4,1,1,1,2,1,1,1,4,1,1,1,1,1,1,NA,NA,2015-07-21,11:17:00,0,0,0,0,0,3,0,1.3333333333333333,1,1,1,1,1,1,1,NA,2NA32015-07-21-
2040,2,2-2015-07-21-4,1,1,1,2,1,3,1,1,1,1,3,3,1,3,2,1,1,1,1,1,NA,3,2015-07-21,11:50:00,0,0,0,0,0,4,0,1,1,1,1.8333333333333333,1,2,2.5,1,NA,2NA42015-07-21-
2040,2,2-2015-07-23-1,1,1,2,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,4,1,NA,NA,2015-07-23,09:04:00,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,2NA12015-07-23-
2040,2,2-2015-07-23-2,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,4,1,NA,NA,2015-07-23,09:49:00,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,NA,2NA22015-07-23-
2040,2,2-2015-07-23-3,1,1,2,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,NA,NA,2015-07-23,11:18:00,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,NA,2NA32015-07-23-
2040,2,2-2015-07-23-4,1,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,1,2015-07-23,12:19:00,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,NA,2NA42015-07-23-
2040,2,2-2015-07-28-1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,2015-07-28,09:04:00,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,2NA12015-07-28-
2040,2,2-2015-07-28-2,1,1,2,2,3,1,1,1,1,1,1,3,1,1,3,1,1,1,4,1,NA,2,2015-07-28,09:48:00,0,0,0,0,0,2,0,1,1,1,1.6666666666666667,1,1,3,1,NA,2NA22015-07-28-
2040,2,2-2015-07-28-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,2015-07-28,11:24:00,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,NA,2NA32015-07-28-
2040,2,2-2015-07-28-4,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,2,2015-07-28,12:06:00,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,NA,2NA42015-07-28-
2040,2,2-2015-07-30-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,2015-07-30,09:17:00,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,2NA12015-07-30-
2040,2,2-2015-07-30-2,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,NA,3,2015-07-30,09:48:00,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,NA,2NA22015-07-30-
2040,2,2-2015-07-30-3,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,2015-07-30,11:33:00,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,NA,2NA32015-07-30-
2040,2,2-2015-07-30-4,1,1,2,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,NA,NA,2015-07-30,11:56:00,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,NA,2NA42015-07-30-
2041,2,2-2015-07-14-1,1,1,1,1,1,1,4,3,1,2,2,2,3,4,4,2,1,1,3,1,NA,NA,2015-07-14,09:12:00,0,0,0,0,0,1,0,2,1.5,1,2.6666666666666665,2,3,3,2.6666666666666665,NA,2NA12015-07-14-
2041,2,2-2015-07-14-2,1,1,1,1,1,3,2,1,2,1,3,1,2,2,2,1,1,1,1,1,NA,NA,2015-07-14,09:52:00,0,0,0,0,0,2,0,1.3333333333333333,1,1,1.8333333333333333,1.5,2.5,1.5,1.6666666666666667,NA,2NA22015-07-14-
2041,2,2-2015-07-14-3,1,1,2,2,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,NA,2,2015-07-14,11:22:00,0,0,0,0,0,3,0,1,1,1,1.1666666666666667,1,1,1.5,1,NA,2NA32015-07-14-
2041,2,2-2015-07-14-4,1,1,1,2,2,4,3,1,1,1,2,1,1,4,2,1,1,1,1,1,NA,3,2015-07-14,11:59:00,0,0,0,0,0,4,0,1,1,1,1.6666666666666667,1,2.5,1.5,1.6666666666666667,NA,2NA42015-07-14-
2041,2,2-2015-07-16-1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,2015-07-16,08:53:00,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,2NA12015-07-16-
2041,2,2-2015-07-16-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,2015-07-16,09:35:00,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,NA,2NA22015-07-16-
2041,2,2-2015-07-16-3,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,2015-07-16,11:11:00,0,0,0,0,0,3,0,1,1,1,1.1666666666666667,1,1.5,1,1.3333333333333333,NA,2NA32015-07-16-
2041,2,2-2015-07-16-4,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,NA,NA,2015-07-16,12:09:00,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,NA,2NA42015-07-16-
2041,2,2-2015-07-21-1,1,1,2,1,1,4,1,1,1,1,2,2,4,4,1,1,1,1,4,1,NA,NA,2015-07-21,09:05:00,0,0,0,0,0,1,0,1,1,1,1.3333333333333333,1,1.5,1.5,1,NA,2NA12015-07-21-
2041,2,2-2015-07-21-2,1,2,2,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,4,1,NA,NA,2015-07-21,09:23:00,0,0,0,0,0,2,0,1,1,1,1.1666666666666667,1,1,1.5,1,NA,2NA22015-07-21-
2041,2,2-2015-07-21-3,1,1,1,1,1,4,1,3,1,1,1,1,4,4,2,1,1,1,4,1,NA,NA,2015-07-21,11:17:00,0,0,0,0,0,3,0,1.6666666666666667,1,1,1.5,2,1,1.5,1.6666666666666667,NA,2NA32015-07-21-
2041,2,2-2015-07-21-4,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,4,1,NA,NA,2015-07-21,11:50:00,0,0,0,0,0,4,0,2,1,1,1.5,1,2.5,1,2,NA,2NA42015-07-21-
2041,2,2-2015-07-23-1,1,1,1,1,1,4,1,4,1,1,1,2,4,3,2,2,1,1,4,1,NA,NA,2015-07-23,09:04:00,0,0,0,0,0,1,0,2,1.5,1,1.8333333333333333,2.5,1,2,2,NA,2NA12015-07-23-
2041,2,2-2015-07-23-2,1,1,1,1,1,4,1,1,1,1,1,3,1,3,2,1,1,1,4,1,NA,NA,2015-07-23,09:49:00,0,0,0,0,0,2,0,1,1,1,1.5,1,1,2.5,1,NA,2NA22015-07-23-
2041,2,2-2015-07-23-3,1,1,1,1,1,4,2,1,1,1,3,1,3,4,4,1,1,1,4,1,NA,NA,2015-07-23,11:18:00,0,0,0,0,0,3,0,1,1,1,2,1,2.5,2.5,1.3333333333333333,NA,2NA32015-07-23-
2041,2,2-2015-07-23-4,1,1,2,1,1,4,1,2,1,1,1,1,4,4,2,1,1,1,4,1,NA,NA,2015-07-23,NA,0,0,0,0,0,4,0,1.3333333333333333,1,1,1.3333333333333333,1.5,1,1.5,1.3333333333333333,NA,2NA42015-07-23-
2041,2,2-2015-07-28-1,1,1,2,1,1,4,2,4,1,1,2,2,4,4,1,1,1,2,4,1,NA,NA,2015-07-28,09:05:00,0,0,0,0,0,1,0,2,1,1.5,2,2.5,2,1.5,2.3333333333333335,NA,2NA12015-07-28-
2041,2,2-2015-07-28-2,1,1,2,1,1,4,1,4,1,1,1,1,4,4,1,1,1,2,4,1,NA,NA,2015-07-28,09:49:00,0,0,0,0,0,2,0,2,1,1.5,1.5,2.5,1,1,2,NA,2NA22015-07-28-
2041,2,2-2015-07-28-3,1,1,2,1,1,4,1,4,1,1,1,1,4,4,1,1,1,2,4,1,NA,NA,2015-07-28,11:25:00,0,0,0,0,0,3,0,2,1,1.5,1.5,2.5,1,1,2,NA,2NA32015-07-28-
2041,2,2-2015-07-28-4,1,1,2,1,1,4,1,4,1,1,2,1,1,4,1,1,1,1,4,1,NA,NA,2015-07-28,12:06:00,0,0,0,0,0,4,0,2,1,1,1.6666666666666667,2.5,1.5,1,2,NA,2NA42015-07-28-
2041,2,2-2015-07-30-1,1,1,1,1,1,4,2,4,1,1,1,1,4,4,1,1,1,1,4,1,NA,NA,2015-07-30,09:17:00,0,0,0,0,0,1,0,2,1,1,1.6666666666666667,2.5,1.5,1,2.3333333333333335,NA,2NA12015-07-30-
2041,2,2-2015-07-30-2,1,1,1,1,1,4,2,4,1,1,3,2,4,4,2,1,1,1,4,1,NA,NA,2015-07-30,09:48:00,0,0,0,0,0,2,0,2,1,1,2.3333333333333335,2.5,2.5,2,2.3333333333333335,NA,2NA22015-07-30-
2041,2,2-2015-07-30-3,1,1,1,2,4,2,4,4,4,2,4,4,4,4,4,3,1,2,1,1,NA,5,2015-07-30,11:34:00,0,0,0,0,0,3,0,3.3333333333333335,2,1.5,4,4,4,4,4,NA,2NA32015-07-30-
2041,2,2-2015-07-30-4,1,1,1,1,3,4,3,4,1,1,3,3,3,4,3,1,1,1,1,1,NA,NA,2015-07-30,11:56:00,0,0,0,0,0,4,0,2,1,1,2.8333333333333335,2.5,3,3,2.6666666666666665,NA,2NA42015-07-30-
2042,2,2-2015-07-14-1,1,1,1,2,2,2,2,2,1,1,1,2,3,1,2,1,1,4,4,3,NA,2,2015-07-14,09:13:00,0,0,0,0,0,1,0,1.3333333333333333,1,3.5,1.6666666666666667,1.5,1.5,2,1.6666666666666667,NA,2NA12015-07-14-
2042,2,2-2015-07-14-2,1,1,2,2,2,2,1,1,2,2,1,1,3,1,2,1,1,3,4,2,NA,2,2015-07-14,09:53:00,0,0,0,0,0,2,0,1.6666666666666667,1,2.5,1.3333333333333333,1.5,1,1.5,1.3333333333333333,NA,2NA22015-07-14-
2042,2,2-2015-07-14-3,1,1,1,2,1,4,1,1,1,2,1,1,4,2,1,1,1,3,4,2,NA,2,2015-07-14,11:22:00,0,0,0,0,0,3,0,1.3333333333333333,1,2.5,1,1,1,1,1,NA,2NA32015-07-14-
2042,2,2-2015-07-14-4,2,2,2,2,3,2,3,2,1,1,2,2,3,1,2,2,1,3,4,2,NA,2,2015-07-14,12:00:00,0,0,0,0,0,4,0,1.3333333333333333,1.5,2.5,2,1.5,2.5,2,2,NA,2NA42015-07-14-
2042,2,2-2015-07-16-1,1,2,2,1,1,4,4,4,1,1,4,3,1,1,1,3,1,1,4,1,I WASNT DOING ANYTHING,NA,2015-07-16,08:55:00,0,0,0,0,0,1,0,2,2,1,2.8333333333333335,2.5,4,2,3,NA,2NA12015-07-16-
2042,2,2-2015-07-16-2,1,1,2,2,1,3,2,1,1,2,1,3,2,1,2,1,1,1,4,1,NA,1,2015-07-16,09:32:00,0,0,0,0,0,2,0,1.3333333333333333,1,1,1.6666666666666667,1,1.5,2.5,1.3333333333333333,NA,2NA22015-07-16-
2042,2,2-2015-07-16-3,1,1,1,2,1,3,2,2,1,1,2,1,1,1,1,1,1,1,4,1,NA,2,2015-07-16,11:12:00,0,0,0,0,0,3,0,1.3333333333333333,1,1,1.5,1.5,2,1,1.6666666666666667,NA,2NA32015-07-16-
2042,2,2-2015-07-16-4,1,2,2,2,1,3,3,1,1,1,2,1,1,1,2,1,1,1,4,1,NA,12,2015-07-16,12:09:00,0,0,0,0,0,4,0,1,1,1,1.6666666666666667,1,2.5,1.5,1.6666666666666667,NA,2NA42015-07-16-
2042,2,2-2015-07-21-1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,4,1,NA,NA,2015-07-21,09:05:00,0,0,0,0,0,1,0,1,1,1,1.6666666666666667,1,2,2,1.3333333333333333,NA,2NA12015-07-21-
2042,2,2-2015-07-21-2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,4,1,NA,2,2015-07-21,09:22:00,0,0,0,0,0,2,0,1,1,1,1.1666666666666667,1,1,1.5,1,NA,2NA22015-07-21-
2042,2,2-2015-07-21-3,1,1,1,1,2,3,3,2,2,3,2,3,4,1,3,1,1,4,4,2,NA,NA,2015-07-21,11:17:00,0,0,0,0,0,3,0,2.3333333333333335,1,3,2.5,2,2.5,3,2.3333333333333335,NA,2NA32015-07-21-
2042,2,2-2015-07-21-4,1,1,1,1,1,3,2,2,1,1,3,4,2,1,4,1,1,1,4,1,NA,NA,2015-07-21,11:53:00,0,0,0,0,0,4,0,1.3333333333333333,1,1,2.6666666666666665,1.5,2.5,4,1.6666666666666667,NA,2NA42015-07-21-
2042,2,2-2015-07-23-1,1,1,1,1,2,3,1,1,1,1,2,3,3,2,3,1,1,1,4,1,NA,NA,2015-07-23,09:03:00,0,0,0,0,0,1,0,1,1,1,1.8333333333333333,1,1.5,3,1,NA,2NA12015-07-23-
2042,2,2-2015-07-23-3,1,1,1,1,1,3,2,2,1,2,1,2,2,2,3,1,1,1,4,1,IM TIRED,NA,2015-07-23,11:19:00,0,0,0,0,0,3,0,1.6666666666666667,1,1,1.8333333333333333,1.5,1.5,2.5,1.6666666666666667,NA,2NA32015-07-23-
2042,2,2-2015-07-23-4,1,1,1,2,2,3,2,2,1,1,2,2,2,2,2,1,1,1,4,1,NA,1,2015-07-23,12:20:00,0,0,0,0,0,4,0,1.3333333333333333,1,1,1.8333333333333333,1.5,2,2,1.6666666666666667,NA,2NA42015-07-23-
2042,2,2-2015-07-28-1,1,2,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,4,1,IM TIRED NOW,NA,2015-07-28,09:06:00,0,0,0,0,0,1,0,1.3333333333333333,1,2,1,1,1,1,1,NA,2NA12015-07-28-
2042,2,2-2015-07-28-2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,4,1,IM TIRED OF THIS SORRY,NA,2015-07-28,09:48:00,0,0,0,0,0,2,0,1.3333333333333333,1,2,1.3333333333333333,1.5,1.5,1,1.6666666666666667,NA,2NA22015-07-28-
2042,2,2-2015-07-28-3,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,4,1,REALLY BORED AND TIRED,NA,2015-07-28,11:23:00,0,0,0,0,0,3,0,2,1,1.5,1.8333333333333333,2,1.5,2,2,NA,2NA32015-07-28-
2042,2,2-2015-07-28-4,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,3,4,2,BORED,NA,2015-07-28,12:07:00,0,0,0,0,0,4,0,1.6666666666666667,1,2.5,1.5,1.5,1,2,1.3333333333333333,NA,2NA42015-07-28-
2042,2,2-2015-07-30-1,1,1,1,1,1,3,2,2,1,2,1,3,2,1,2,1,1,2,4,1,IM VERY TIRED,NA,2015-07-30,09:17:00,0,0,0,0,0,1,0,1.6666666666666667,1,1.5,1.8333333333333333,1.5,1.5,2.5,1.6666666666666667,NA,2NA12015-07-30-
2042,2,2-2015-07-30-2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,4,2,NA,NA,2015-07-30,09:49:00,0,0,0,0,0,2,0,1,1,3,1,1,1,1,1,NA,2NA22015-07-30-
2042,2,2-2015-07-30-3,1,1,2,1,1,3,2,3,1,2,1,1,3,1,2,1,1,3,4,2,NA,NA,2015-07-30,11:33:00,0,0,0,0,0,3,0,2,1,2.5,1.6666666666666667,2,1.5,1.5,2,NA,2NA32015-07-30-
2042,2,2-2015-07-30-4,1,1,1,1,3,1,2,1,1,1,2,2,2,1,2,1,1,3,4,2,NA,NA,2015-07-30,11:57:00,0,0,0,0,0,4,0,1,1,2.5,1.6666666666666667,1,2,2,1.3333333333333333,NA,2NA42015-07-30-
2043,2,2-2015-07-14-1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,2,2015-07-14,09:11:00,0,0,0,0,0,1,0,4,4,1,4,4,4,4,4,NA,2NA12015-07-14-
2043,2,2-2015-07-14-2,1,1,1,1,1,3,3,3,3,3,3,4,4,3,4,3,4,1,2,1,NA,NA,2015-07-14,09:52:00,0,0,0,0,0,2,0,3,3.5,1,3.3333333333333335,3,3,4,3,NA,2NA22015-07-14-
2043,2,2-2015-07-14-3,1,1,1,1,3,3,4,4,3,4,4,3,3,4,4,4,4,1,1,1,NA,NA,2015-07-14,11:21:00,0,0,0,0,0,3,0,3.6666666666666665,4,1,3.6666666666666665,3.5,4,3.5,3.6666666666666665,NA,2NA32015-07-14-
2043,2,2-2015-07-14-4,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,NA,NA,2015-07-14,11:58:00,0,0,0,0,0,4,0,4,4,1,4,4,4,4,4,NA,2NA42015-07-14-
2043,2,2-2015-07-16-1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,4,4,4,1,2,1,NA,NA,2015-07-16,08:53:00,0,0,0,0,0,1,0,4,4,1,4,4,4,4,4,NA,2NA12015-07-16-
2043,2,2-2015-07-16-2,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,NA,1,2015-07-16,09:32:00,0,0,0,0,0,2,0,4,4,1.5,4,4,4,4,4,NA,2NA22015-07-16-
2043,2,2-2015-07-16-3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,NA,NA,2015-07-16,11:11:00,0,0,0,0,0,3,0,3,3,1,3,3,3,3,3,NA,2NA32015-07-16-
2043,2,2-2015-07-16-4,1,1,1,1,2,4,3,4,4,4,3,3,3,4,3,3,3,1,1,1,NA,NA,2015-07-16,12:09:00,0,0,0,0,0,4,0,4,3,1,3.3333333333333335,4,3,3,3.6666666666666665,NA,2NA42015-07-16-
2043,2,2-2015-07-21-1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,NA,2015-07-21,09:03:00,0,0,0,0,0,1,0,4,4,2.5,4,4,4,4,4,NA,2NA12015-07-21-
2043,2,2-2015-07-21-2,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,2015-07-21,09:22:00,0,0,0,0,0,2,0,4,4,1,4,4,4,4,4,NA,2NA22015-07-21-
2043,2,2-2015-07-21-3,1,1,1,1,3,3,3,3,3,3,3,4,4,4,4,4,3,1,2,1,NA,NA,2015-07-21,11:16:00,0,0,0,0,0,3,0,3,3.5,1,3.3333333333333335,3,3,4,3,NA,2NA32015-07-21-
2043,2,2-2015-07-21-4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,2015-07-21,11:48:00,0,0,0,0,0,4,0,4,4,1,4,4,4,4,4,NA,2NA42015-07-21-
2043,2,2-2015-07-23-1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,2015-07-23,09:03:00,0,0,0,0,0,1,0,4,4,1,4,4,4,4,4,NA,2NA12015-07-23-
